"review_id","repository_id","repository_owner","repository_name","language","repository_creation_date","repository_update_date","pull_request_id","pull_request_title","pull_request_body","pull_request_state","pull_request_locked","pull_request_creation_date","pull_request_update_date","pull_request_close_date","pull_request_merged","pull_request_mergeable","pull_request_comments","pull_request_reviews","pull_request_review_comments","pull_request_commits","pull_request_additions","pull_request_deletions","pull_request_changed_files","review_state","review_body","reviewer_login"
344236,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","stickler-ci"
344237,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","stickler-ci"
344238,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","stickler-ci"
344239,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","stickler-ci"
344240,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","stickler-ci"
344242,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","stickler-ci"
344245,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","stickler-ci"
347337,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","ndm2"
347475,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","burzum"
348093,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","ndm2"
363389,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","ADmad"
448271,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","Looking good @burzum \n","markstory"
459806,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85677890,"Fix missing logging in ErrorHandling Middleware","While I remembered to include the error handling for errors raised during rendering, I forgot to include error logging in general. I've replicated the logic present in the ErrorHandler logging code except for the clientIP. This was omitted because it is non-trivial to extract the client IP from a PSR7 request.\n\nRefs #9469\n","closed",false,"2016-09-17T15:43:51.000Z","2016-09-18T13:42:49.000Z","2016-09-18T07:57:46.000Z",true,,3,3,3,3,213,14,2,"COMMENTED","","dereuromark"
459819,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85677890,"Fix missing logging in ErrorHandling Middleware","While I remembered to include the error handling for errors raised during rendering, I forgot to include error logging in general. I've replicated the logic present in the ErrorHandler logging code except for the clientIP. This was omitted because it is non-trivial to extract the client IP from a PSR7 request.\n\nRefs #9469\n","closed",false,"2016-09-17T15:43:51.000Z","2016-09-18T13:42:49.000Z","2016-09-18T07:57:46.000Z",true,,3,3,3,3,213,14,2,"COMMENTED","","dereuromark"
459897,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","ndm2"
460367,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460373,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460392,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460411,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460427,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460431,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460443,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460455,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460470,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460475,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460479,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
460487,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","inoas"
465271,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85677890,"Fix missing logging in ErrorHandling Middleware","While I remembered to include the error handling for errors raised during rendering, I forgot to include error logging in general. I've replicated the logic present in the ErrorHandler logging code except for the clientIP. This was omitted because it is non-trivial to extract the client IP from a PSR7 request.\n\nRefs #9469\n","closed",false,"2016-09-17T15:43:51.000Z","2016-09-18T13:42:49.000Z","2016-09-18T07:57:46.000Z",true,,3,3,3,3,213,14,2,"COMMENTED","","markstory"
465316,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","markstory"
465324,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","markstory"
465334,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","markstory"
465466,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",85565897,"Adding image size validation","This works _without_ any external extension or lib, see \n\nPlease see http://php.net/manual/en/function.getimagesize.php\n\n> **Note:** This function does not require the GD image library.\n","closed",false,"2016-09-16T12:37:46.000Z","2016-09-21T16:28:45.000Z","2016-09-21T16:28:42.000Z",true,,13,21,23,6,178,0,2,"COMMENTED","","markstory"
470754,656494,"cakephp","cakephp","PHP","2010-05-08T14:38:22.000Z","2017-07-03T14:17:59.000Z",84406373,"Fix issues working with large float values.","Large float values were being truncated to scientific notation when being passed into PDO. This was caused by PHP's implicit float->string behavior that loses precision. Formatting into %F will retain all the necessary precision.\n\nRefs #9424\n","closed",false,"2016-09-08T02:47:41.000Z","2016-09-24T19:20:23.000Z","2016-09-24T19:20:20.000Z",true,,19,24,38,7,432,8,9,"COMMENTED","","lorenzo"
