"review_id","repository_id","repository_owner","repository_name","language","repository_creation_date","repository_update_date","pull_request_id","pull_request_title","pull_request_body","pull_request_state","pull_request_locked","pull_request_creation_date","pull_request_update_date","pull_request_close_date","pull_request_merged","pull_request_mergeable","pull_request_comments","pull_request_reviews","pull_request_review_comments","pull_request_commits","pull_request_additions","pull_request_deletions","pull_request_changed_files","review_state","review_body","reviewer_login"
142698,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85329051,"ESLint Updates","These updates add more structure to code styling. Tests will now fail if the code does not match the style set forth by these guidelines. The official standards were created based off of the most commonly used styles in this project already.\n\nHopefully this will make code easier to read over time and will keep all styling uniform throughout the project.\n\nEventually these rules should be extended to all code in the project (tests, etc.) rather than just the src files.\n\nI did my best to make sure that no functionality was changed through the adaptation of this styling throughout the project, but I might have caused a bug somewhere so please make sure that my changes will not induce any unexpected behavior.\n","closed",false,"2016-09-15T00:32:10.000Z","2016-09-15T22:08:57.000Z","2016-09-15T16:01:19.000Z",true,,10,15,15,9,460,482,38,"COMMENTED","","panzarino"
142937,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85329051,"ESLint Updates","These updates add more structure to code styling. Tests will now fail if the code does not match the style set forth by these guidelines. The official standards were created based off of the most commonly used styles in this project already.\n\nHopefully this will make code easier to read over time and will keep all styling uniform throughout the project.\n\nEventually these rules should be extended to all code in the project (tests, etc.) rather than just the src files.\n\nI did my best to make sure that no functionality was changed through the adaptation of this styling throughout the project, but I might have caused a bug somewhere so please make sure that my changes will not induce any unexpected behavior.\n","closed",false,"2016-09-15T00:32:10.000Z","2016-09-15T22:08:57.000Z","2016-09-15T16:01:19.000Z",true,,10,15,15,9,460,482,38,"COMMENTED","","panzarino"
143073,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85329051,"ESLint Updates","These updates add more structure to code styling. Tests will now fail if the code does not match the style set forth by these guidelines. The official standards were created based off of the most commonly used styles in this project already.\n\nHopefully this will make code easier to read over time and will keep all styling uniform throughout the project.\n\nEventually these rules should be extended to all code in the project (tests, etc.) rather than just the src files.\n\nI did my best to make sure that no functionality was changed through the adaptation of this styling throughout the project, but I might have caused a bug somewhere so please make sure that my changes will not induce any unexpected behavior.\n","closed",false,"2016-09-15T00:32:10.000Z","2016-09-15T22:08:57.000Z","2016-09-15T16:01:19.000Z",true,,10,15,15,9,460,482,38,"COMMENTED","","panzarino"
145882,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85329051,"ESLint Updates","These updates add more structure to code styling. Tests will now fail if the code does not match the style set forth by these guidelines. The official standards were created based off of the most commonly used styles in this project already.\n\nHopefully this will make code easier to read over time and will keep all styling uniform throughout the project.\n\nEventually these rules should be extended to all code in the project (tests, etc.) rather than just the src files.\n\nI did my best to make sure that no functionality was changed through the adaptation of this styling throughout the project, but I might have caused a bug somewhere so please make sure that my changes will not induce any unexpected behavior.\n","closed",false,"2016-09-15T00:32:10.000Z","2016-09-15T22:08:57.000Z","2016-09-15T16:01:19.000Z",true,,10,15,15,9,460,482,38,"COMMENTED","","simonbrunel"
157970,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85329051,"ESLint Updates","These updates add more structure to code styling. Tests will now fail if the code does not match the style set forth by these guidelines. The official standards were created based off of the most commonly used styles in this project already.\n\nHopefully this will make code easier to read over time and will keep all styling uniform throughout the project.\n\nEventually these rules should be extended to all code in the project (tests, etc.) rather than just the src files.\n\nI did my best to make sure that no functionality was changed through the adaptation of this styling throughout the project, but I might have caused a bug somewhere so please make sure that my changes will not induce any unexpected behavior.\n","closed",false,"2016-09-15T00:32:10.000Z","2016-09-15T22:08:57.000Z","2016-09-15T16:01:19.000Z",true,,10,15,15,9,460,482,38,"APPROVED","GJ @zachpanz88 \n","simonbrunel"
158733,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85329051,"ESLint Updates","These updates add more structure to code styling. Tests will now fail if the code does not match the style set forth by these guidelines. The official standards were created based off of the most commonly used styles in this project already.\n\nHopefully this will make code easier to read over time and will keep all styling uniform throughout the project.\n\nEventually these rules should be extended to all code in the project (tests, etc.) rather than just the src files.\n\nI did my best to make sure that no functionality was changed through the adaptation of this styling throughout the project, but I might have caused a bug somewhere so please make sure that my changes will not induce any unexpected behavior.\n","closed",false,"2016-09-15T00:32:10.000Z","2016-09-15T22:08:57.000Z","2016-09-15T16:01:19.000Z",true,,10,15,15,9,460,482,38,"APPROVED","Thanks for this extensive work!\n","fulldecent"
158949,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",84629130,"Fix for outer tick (gridLIne) not shown in radar chart when scale is reverse #3251","Build two different conditions, weather normal or reverse scale. \nIn original this condition surpressed the drawing at index=0 which is the inner tick.\nThis leaded to surpressing the drawing of the outest gridLine if the scale is reversed.\nIn every case the inner gridline shouldnot to be drawn. which in normal scale is at index =0 and in reverse mode the last found index (me.ticks.length-1).\n","closed",false,"2016-09-09T10:36:08.000Z","2017-02-11T14:09:37.000Z","2017-02-11T14:09:37.000Z",false,false,5,1,0,2,2,2,1,"APPROVED","","fulldecent"
220622,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",84791252,"Tests cleanup","- new `options` parameter to acquire a chart, allowing to configure canvas and wrapper attributes\n- charts are now automatically deleted after each tests (ignored if `persistent` option is true)\n- fix unit tests that was using a global instance but was supposed to test a local chart\n- make sure that all charts are locally acquired and released (no more global instance)\n- Jasmine custom matchers are automatically exposed to all tests\n","closed",false,"2016-09-11T16:44:00.000Z","2016-09-25T08:22:30.000Z","2016-09-15T22:12:34.000Z",true,,2,1,0,3,231,348,14,"APPROVED","","panzarino"
265174,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85481158,"feat(completedDraw): adds ""completedDraw"" plugin events. Fixes #3289","Copy/pasting [our discussion](https://github.com/chartjs/Chart.js/issues/3289#issuecomment-247062315) with @etimberg 👍 \n\n> there is no plugin call for after rendering fully finished (ie only after the last frame of animation). afterDraw will do after each frame\n> I would accept a PR adding it (could call it at the same place the onComplete animation callback is called)\n\nSo here it is @etimberg !\n","closed",false,"2016-09-15T21:10:59.000Z","2016-09-17T10:36:05.000Z","2016-09-17T10:36:03.000Z",false,false,6,2,0,1,6,1,2,"APPROVED","Looks good to me. \n","etimberg"
267997,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85492395,"Fix error where pie/doughnut charts did not render correctly with multiple datasets","Addresses the issue presented in #3309. Pie and Doughnut charts will now render correctly when the corresponding component is clicked on the legend.\n\nHere is an example **before** the changes: http://codepen.io/zachpanz88/pen/yaOzJV\nHere is an example **with** the changes: http://codepen.io/zachpanz88/pen/mAEbdz\n","closed",false,"2016-09-15T22:33:37.000Z","2016-09-16T03:19:49.000Z","2016-09-16T03:19:47.000Z",true,,1,5,4,1,4,1,1,"COMMENTED","","etimberg"
268012,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85492395,"Fix error where pie/doughnut charts did not render correctly with multiple datasets","Addresses the issue presented in #3309. Pie and Doughnut charts will now render correctly when the corresponding component is clicked on the legend.\n\nHere is an example **before** the changes: http://codepen.io/zachpanz88/pen/yaOzJV\nHere is an example **with** the changes: http://codepen.io/zachpanz88/pen/mAEbdz\n","closed",false,"2016-09-15T22:33:37.000Z","2016-09-16T03:19:49.000Z","2016-09-16T03:19:47.000Z",true,,1,5,4,1,4,1,1,"APPROVED","","etimberg"
279619,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85492395,"Fix error where pie/doughnut charts did not render correctly with multiple datasets","Addresses the issue presented in #3309. Pie and Doughnut charts will now render correctly when the corresponding component is clicked on the legend.\n\nHere is an example **before** the changes: http://codepen.io/zachpanz88/pen/yaOzJV\nHere is an example **with** the changes: http://codepen.io/zachpanz88/pen/mAEbdz\n","closed",false,"2016-09-15T22:33:37.000Z","2016-09-16T03:19:49.000Z","2016-09-16T03:19:47.000Z",true,,1,5,4,1,4,1,1,"COMMENTED","","panzarino"
279733,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85492395,"Fix error where pie/doughnut charts did not render correctly with multiple datasets","Addresses the issue presented in #3309. Pie and Doughnut charts will now render correctly when the corresponding component is clicked on the legend.\n\nHere is an example **before** the changes: http://codepen.io/zachpanz88/pen/yaOzJV\nHere is an example **with** the changes: http://codepen.io/zachpanz88/pen/mAEbdz\n","closed",false,"2016-09-15T22:33:37.000Z","2016-09-16T03:19:49.000Z","2016-09-16T03:19:47.000Z",true,,1,5,4,1,4,1,1,"COMMENTED","","etimberg"
282433,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85492395,"Fix error where pie/doughnut charts did not render correctly with multiple datasets","Addresses the issue presented in #3309. Pie and Doughnut charts will now render correctly when the corresponding component is clicked on the legend.\n\nHere is an example **before** the changes: http://codepen.io/zachpanz88/pen/yaOzJV\nHere is an example **with** the changes: http://codepen.io/zachpanz88/pen/mAEbdz\n","closed",false,"2016-09-15T22:33:37.000Z","2016-09-16T03:19:49.000Z","2016-09-16T03:19:47.000Z",true,,1,5,4,1,4,1,1,"COMMENTED","","simonbrunel"
340583,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85481158,"feat(completedDraw): adds ""completedDraw"" plugin events. Fixes #3289","Copy/pasting [our discussion](https://github.com/chartjs/Chart.js/issues/3289#issuecomment-247062315) with @etimberg 👍 \n\n> there is no plugin call for after rendering fully finished (ie only after the last frame of animation). afterDraw will do after each frame\n> I would accept a PR adding it (could call it at the same place the onComplete animation callback is called)\n\nSo here it is @etimberg !\n","closed",false,"2016-09-15T21:10:59.000Z","2016-09-17T10:36:05.000Z","2016-09-17T10:36:03.000Z",false,false,6,2,0,1,6,1,2,"CHANGES_REQUESTED","Just a note that we should _maybe_ not add a new plugin API since `afterDraw` provides the same functionality. Instead, the documentation should be updated (see comments). @etimberg @zachpanz88 what do you think?\n","simonbrunel"
411847,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",82479344,"Custom tooltip: add data points infos","Hello everyone,\n\nJust added more informations to the custom tooltip callback argument.\n\nIn order to know which data points are matching, I added a new property `dataPoints` to the tooltip object passed to the custom tooltip.\n\nThis property contains an `array[CustomTooltipDataPoint]` describes as following:\n#### CustomTooltipDataPoint\n\n| Name | Type | Description |\n| --- | --- | --- |\n| index | Number | Matching point index. |\n| datasetIndex | Number | Matching dataset index. |\n| xLabel | String | Matching label on X axis. |\n| yLabel | String | Matching label on Y axis. |\n| pointX | Number | X position of matching point. |\n| pointY | Number | Y position of matching point. |\n\nI also added a test case covering this new property, and a description inside the documentation under the Advanced External Tooltips section.\n\nPlease let me know if anything,\nThanks\n","closed",false,"2016-08-24T04:19:42.000Z","2016-11-04T20:37:11.000Z","2016-10-19T13:48:18.000Z",true,,9,10,9,11,186,10,5,"COMMENTED","","etimberg"
454655,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",80877545,"Skip Infinity datapoints in getRightValue","Addresses #3125.\n\nSkips `Infinity` datapoints in `getRightValue` to fix graph creation glitches resulting from 'infinite' datapoints.\n","closed",false,"2016-08-10T22:17:33.000Z","2016-09-24T20:50:44.000Z","2016-09-24T16:20:59.000Z",false,false,8,4,3,3,9,9,4,"CHANGES_REQUESTED","","simonbrunel"
463199,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85675091,"Fix the legend drawing when `labels.usePointStyle` is true","Fixes #3292 \n## After Fix\n\n![after](https://cloud.githubusercontent.com/assets/6757853/18608635/ef0ea0ae-7cbc-11e6-8b5b-77efb273f465.png)\n","closed",false,"2016-09-17T13:56:00.000Z","2016-09-24T21:47:11.000Z","2016-09-24T08:57:33.000Z",true,,0,1,0,1,17,12,1,"APPROVED","","simonbrunel"
463266,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85676002,"Compute correct tooltip size when there is no title present","When there was no tooltip, the size was too small because we accidentally subtracted the title bottom margin.\n## After Fix\n\n![tooltip after fix](https://cloud.githubusercontent.com/assets/6757853/18608836/0a6a41dc-7cc2-11e6-8280-0bd6c8c21235.png)\n","closed",false,"2016-09-17T14:32:35.000Z","2016-09-24T21:47:09.000Z","2016-09-24T08:58:31.000Z",true,,0,1,0,1,1,1,1,"APPROVED","","simonbrunel"
463351,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85686270,"Make charts vertically responsive (#3105)","Ensure that the hidden iframe is stretched vertically in order to detect height changes. Remove the classlist check/call since it was incorrectly spelled (should be classList), but also useless since the iframe has just been generated. Also remove the callback check: addResizeListener should never be called w/o a valid callback.\n\nUnit tests are coming in another PR!\n","closed",false,"2016-09-17T20:33:54.000Z","2016-09-24T19:54:59.000Z","2016-09-23T15:46:17.000Z",true,,1,1,0,1,23,29,1,"APPROVED","","etimberg"
464438,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",85669713,"Version 2.3.0 Release Candidate 1","Experimenting pull request to publish a new release and have most of the @chartjs/maintainers involved in the release process. We can iterate on action items and approve the new release once tasks are done. Merging that PR will (should) trigger the new release (see the [release process](/chartjs/Chart.js/blob/master/MAINTAINING.md#releasing-a-new-version)).\r\n\r\nVersion: `2.3.0-rc.1`\r\n\r\n**Checklist:**\r\n- [x] Draft the release notes\r\n- [x] Update package.json version\r\n- [x] Publish the documentation\r\n","closed",false,"2016-09-17T09:44:08.000Z","2016-11-04T20:51:45.000Z","2016-09-21T19:14:21.000Z",true,,3,1,0,51,1296,1207,65,"APPROVED","","panzarino"
471651,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",84575396,"Better number -> string callback for the radial linear scale","Fixes #2602 \n## Image Before Change\n\n![before](https://cloud.githubusercontent.com/assets/6757853/18371271/f9afea8a-7600-11e6-8120-d42bdb5ed8e1.png)\n## Image After Change\n\n![after](https://cloud.githubusercontent.com/assets/6757853/18371252/d2ad8578-7600-11e6-9963-d0d6ca9f50fe.png)\n","closed",false,"2016-09-09T00:15:28.000Z","2016-11-04T20:37:11.000Z","2016-09-24T20:56:16.000Z",true,,7,8,10,6,213,110,7,"CHANGES_REQUESTED","","simonbrunel"
475925,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",84575396,"Better number -> string callback for the radial linear scale","Fixes #2602 \n## Image Before Change\n\n![before](https://cloud.githubusercontent.com/assets/6757853/18371271/f9afea8a-7600-11e6-8120-d42bdb5ed8e1.png)\n## Image After Change\n\n![after](https://cloud.githubusercontent.com/assets/6757853/18371252/d2ad8578-7600-11e6-9963-d0d6ca9f50fe.png)\n","closed",false,"2016-09-09T00:15:28.000Z","2016-11-04T20:37:11.000Z","2016-09-24T20:56:16.000Z",true,,7,8,10,6,213,110,7,"APPROVED","","simonbrunel"
486187,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",80877545,"Skip Infinity datapoints in getRightValue","Addresses #3125.\n\nSkips `Infinity` datapoints in `getRightValue` to fix graph creation glitches resulting from 'infinite' datapoints.\n","closed",false,"2016-08-10T22:17:33.000Z","2016-09-24T20:50:44.000Z","2016-09-24T16:20:59.000Z",false,false,8,4,3,3,9,9,4,"COMMENTED","","bcongdon"
504726,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",80877545,"Skip Infinity datapoints in getRightValue","Addresses #3125.\n\nSkips `Infinity` datapoints in `getRightValue` to fix graph creation glitches resulting from 'infinite' datapoints.\n","closed",false,"2016-08-10T22:17:33.000Z","2016-09-24T20:50:44.000Z","2016-09-24T16:20:59.000Z",false,false,8,4,3,3,9,9,4,"APPROVED","","simonbrunel"
538450,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",80877545,"Skip Infinity datapoints in getRightValue","Addresses #3125.\n\nSkips `Infinity` datapoints in `getRightValue` to fix graph creation glitches resulting from 'infinite' datapoints.\n","closed",false,"2016-08-10T22:17:33.000Z","2016-09-24T20:50:44.000Z","2016-09-24T16:20:59.000Z",false,false,8,4,3,3,9,9,4,"APPROVED","","etimberg"
1414507,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",86564249,"Minor fixes (proposal)","Fixes only on typos found.\n","closed",false,"2016-09-23T19:01:33.000Z","2016-09-24T08:54:33.000Z","2016-09-24T00:19:08.000Z",true,,1,1,0,1,3,3,1,"APPROVED","","simonbrunel"
1414575,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",86583054,"Set maxWidth during title draw to avoid overflow","CanvasRenderingContext2D.fillText() accepts a fourth parameter called maxWidth that sets the maximum width of the drawn text, enforced by scaling the entire line.\n\nThis commit uses the title element's layout dimensions to set maxWidth and avoid overflow outside of the canvas.\n\nExample before and after screenshots:\n![image](https://cloud.githubusercontent.com/assets/8778207/18801592/933d77ea-81db-11e6-8471-cd4947bf1f62.png)\n![image](https://cloud.githubusercontent.com/assets/8778207/18801633/de782c32-81db-11e6-8bfd-9a3f8c269cca.png)\n\nI expect the same logic could be applied to axis labels, but it's not a problem I've run into.\n","closed",false,"2016-09-23T21:21:21.000Z","2016-09-24T08:54:37.000Z","2016-09-24T00:20:01.000Z",true,,0,2,0,2,9,6,2,"APPROVED","","simonbrunel"
1423145,8843683,"chartjs","Chart.js","JavaScript","2013-03-17T23:56:36.000Z","2017-07-03T15:03:03.000Z",82948707,"feat(core.tooltip): add border and shadow options","is this useful to anyone? my organization was interested to see if we could customize tooltip stroke to match an internal style guide. i **kinda** got it working but it feels strange and i'm leaning towards just submitting a custom tooltip instead.\n\nif this is thought to be useful, though, i can add the documentation and clean up / add more tests.\n\ncheers. happy friday and thanks for the awesome lib.\n\nupdate: removed shadow option. worked well with main rectangle of tooltip but had lots of issues with the overlapping caret + shadow + background opacity. perhaps someone else can tackle that later.\n","closed",false,"2016-08-26T20:24:05.000Z","2016-12-24T10:36:56.000Z","2016-11-19T15:01:41.000Z",false,false,5,1,2,4,207,2,4,"COMMENTED","Added some questions\n","etimberg"
